,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col
39454,2022-02-15 23:45:00+01:00,162.006,2022-02-15 23:30:00,87.91,95.67,95.12,230.89,1.0
39455,2022-02-15 00:00:00+01:00,11.717,2022-02-15 23:45:00,87.91,57.22,95.12,212.60,1.0
39523,2022-02-16 17:00:00+01:00,-381.513,2022-02-16 16:45:00,99.11,146.96,118.47,104.74,1.0
39524,2022-02-16 17:15:00+01:00,-513.349,2022-02-16 17:00:00,110.76,123.0,145.56,59.22,1.0
39525,2022-02-16 17:30:00+01:00,-605.364,2022-02-16 17:15:00,110.76,156.1,145.56,95.57,1.0
39526,2022-02-16 17:45:00+01:00,-489.905,2022-02-16 17:30:00,110.76,163.17,145.56,86.92,1.0
39527,2022-02-16 18:00:00+01:00,-339.28,2022-02-16 17:45:00,110.76,183.92,145.56,107.41,1.0
39528,2022-02-16 18:15:00+01:00,124.626,2022-02-16 18:00:00,118.61,160.33,156.45,229.28,1.0
39529,2022-02-16 18:30:00+01:00,-131.986,2022-02-16 18:15:00,118.61,162.04,156.45,98.37,1.0
39530,2022-02-16 18:45:00+01:00,-363.919,2022-02-16 18:30:00,118.61,160.77,156.45,102.67,1.0
39531,2022-02-16 19:00:00+01:00,-640.02,2022-02-16 18:45:00,118.61,162.35,156.45,102.39,1.0
39532,2022-02-16 19:15:00+01:00,-213.159,2022-02-16 19:00:00,117.99,176.23,152.49,77.87,1.0
39533,2022-02-16 19:30:00+01:00,-235.434,2022-02-16 19:15:00,117.99,157.35,152.49,46.24,1.0
39534,2022-02-16 19:45:00+01:00,106.605,2022-02-16 19:30:00,117.99,131.46,152.49,297.65,1.0
39535,2022-02-16 20:00:00+01:00,59.866,2022-02-16 19:45:00,117.99,116.93,152.49,122.27,1.0
39536,2022-02-16 20:15:00+01:00,-171.406,2022-02-16 20:00:00,102.9,133.33,121.58,27.81,1.0
39537,2022-02-16 20:30:00+01:00,-1.525,2022-02-16 20:15:00,102.9,114.82,121.58,235.33,1.0
39538,2022-02-16 20:45:00+01:00,265.694,2022-02-16 20:30:00,102.9,95.72,121.58,295.97,1.0
39539,2022-02-16 21:00:00+01:00,333.012,2022-02-16 20:45:00,102.9,79.4,121.58,201.45,1.0
39540,2022-02-16 21:15:00+01:00,57.548,2022-02-16 21:00:00,95.01,126.17,110.07,240.70,1.0
39541,2022-02-16 21:30:00+01:00,-17.449,2022-02-16 21:15:00,95.01,123.22,110.07,-18.34,1.0
39542,2022-02-16 21:45:00+01:00,-262.275,2022-02-16 21:30:00,95.01,103.86,110.07,-11.14,1.0
39543,2022-02-16 22:00:00+01:00,-518.95,2022-02-16 21:45:00,95.01,77.48,110.07,-59.29,1.0
39544,2022-02-16 22:15:00+01:00,-419.699,2022-02-16 22:00:00,95.01,147.86,114.54,-85.03,1.0
39545,2022-02-16 22:30:00+01:00,-916.616,2022-02-16 22:15:00,95.01,120.78,114.54,-125.32,1.0
39546,2022-02-16 22:45:00+01:00,-342.838,2022-02-16 22:30:00,95.01,86.5,114.54,-51.82,1.0
39547,2022-02-16 23:00:00+01:00,-422.067,2022-02-16 22:45:00,95.01,60.04,114.54,-57.05,1.0
39548,2022-02-16 23:15:00+01:00,-105.162,2022-02-16 23:00:00,74.12,90.01,84.3,-60.12,1.0
39549,2022-02-16 23:30:00+01:00,-183.72,2022-02-16 23:15:00,74.12,71.02,84.3,-77.17,1.0
39550,2022-02-16 23:45:00+01:00,-33.021,2022-02-16 23:30:00,74.12,47.75,84.3,-42.31,1.0
39551,2022-02-16 00:00:00+01:00,-0.696,2022-02-16 23:45:00,74.12,38.92,84.3,199.53,1.0
39619,2022-02-17 17:00:00+01:00,-250.364,2022-02-17 16:45:00,86.08,111.49,89.96,78.90,1.0
39620,2022-02-17 17:15:00+01:00,-573.796,2022-02-17 17:00:00,108.83,65.1,115.91,45.87,1.0
39621,2022-02-17 17:30:00+01:00,-293.492,2022-02-17 17:15:00,108.83,107.94,115.91,85.07,1.0
39622,2022-02-17 17:45:00+01:00,-368.478,2022-02-17 17:30:00,108.83,129.37,115.91,81.93,1.0
39623,2022-02-17 18:00:00+01:00,-73.077,2022-02-17 17:45:00,108.83,167.88,115.91,43.97,1.0
39624,2022-02-17 18:15:00+01:00,-100.502,2022-02-17 18:00:00,110.63,124.79,120.22,-13.16,1.0
39625,2022-02-17 18:30:00+01:00,135.326,2022-02-17 18:15:00,110.63,124.05,120.22,193.84,1.0
39626,2022-02-17 18:45:00+01:00,236.67,2022-02-17 18:30:00,110.63,118.23,120.22,198.97,1.0
39627,2022-02-17 19:00:00+01:00,311.316,2022-02-17 18:45:00,110.63,119.97,120.22,252.42,1.0
39628,2022-02-17 19:15:00+01:00,528.123,2022-02-17 19:00:00,101.54,127.84,115.26,238.68,1.0
39629,2022-02-17 19:30:00+01:00,512.044,2022-02-17 19:15:00,101.54,119.8,115.26,263.73,1.0
39630,2022-02-17 19:45:00+01:00,397.511,2022-02-17 19:30:00,101.54,117.44,115.26,232.52,1.0
39631,2022-02-17 20:00:00+01:00,511.253,2022-02-17 19:45:00,101.54,99.4,115.26,249.24,1.0
39632,2022-02-17 20:15:00+01:00,-371.823,2022-02-17 20:00:00,86.9,162.44,112.71,141.65,1.0
39633,2022-02-17 20:30:00+01:00,-69.066,2022-02-17 20:15:00,86.9,135.27,112.71,21.14,1.0
39634,2022-02-17 20:45:00+01:00,-239.458,2022-02-17 20:30:00,86.9,104.75,112.71,41.13,1.0
39635,2022-02-17 21:00:00+01:00,-292.109,2022-02-17 20:45:00,86.9,70.61,112.71,2.49,1.0
39636,2022-02-17 21:15:00+01:00,290.569,2022-02-17 21:00:00,86.48,127.04,103.68,300.96,1.0
39637,2022-02-17 21:30:00+01:00,358.255,2022-02-17 21:15:00,86.48,122.66,103.68,323.48,1.0
39638,2022-02-17 21:45:00+01:00,299.356,2022-02-17 21:30:00,86.48,105.47,103.68,305.80,1.0
39639,2022-02-17 22:00:00+01:00,730.761,2022-02-17 21:45:00,86.48,86.54,103.68,180.14,1.0
39640,2022-02-17 22:15:00+01:00,634.34,2022-02-17 22:00:00,86.3,153.66,114.25,326.99,1.0
39641,2022-02-17 22:30:00+01:00,104.692,2022-02-17 22:15:00,86.3,140.72,114.25,257.07,1.0
39642,2022-02-17 22:45:00+01:00,-96.622,2022-02-17 22:30:00,86.3,118.6,114.25,34.93,1.0
39643,2022-02-17 23:00:00+01:00,-203.227,2022-02-17 22:45:00,86.3,87.63,114.25,-57.93,1.0
39644,2022-02-17 23:15:00+01:00,261.741,2022-02-17 23:00:00,63.04,118.45,95.0,180.58,1.0
39645,2022-02-17 23:30:00+01:00,278.37,2022-02-17 23:15:00,63.04,106.75,95.0,139.61,1.0
39646,2022-02-17 23:45:00+01:00,191.53,2022-02-17 23:30:00,63.04,93.89,95.0,123.40,1.0
39647,2022-02-17 00:00:00+01:00,-125.729,2022-02-17 23:45:00,63.04,75.69,95.0,-21.69,1.0
39715,2022-02-18 17:00:00+01:00,-10.799,2022-02-18 16:45:00,97.42,136.82,118.54,-27.40,1.0
39716,2022-02-18 17:15:00+01:00,360.281,2022-02-18 17:00:00,113.84,89.33,124.93,193.45,1.0
39717,2022-02-18 17:30:00+01:00,148.176,2022-02-18 17:15:00,113.84,139.87,124.93,210.30,1.0
39718,2022-02-18 17:45:00+01:00,-211.662,2022-02-18 17:30:00,113.84,153.78,124.93,-44.93,1.0
39719,2022-02-18 18:00:00+01:00,-76.78,2022-02-18 17:45:00,113.84,169.19,124.93,63.62,1.0
39720,2022-02-18 18:15:00+01:00,-207.227,2022-02-18 18:00:00,130.9,110.17,134.7,35.75,1.0
39721,2022-02-18 18:30:00+01:00,324.195,2022-02-18 18:15:00,130.9,127.93,134.7,228.61,1.0
39722,2022-02-18 18:45:00+01:00,299.182,2022-02-18 18:30:00,130.9,114.37,134.7,234.92,1.0
39723,2022-02-18 19:00:00+01:00,385.317,2022-02-18 18:45:00,130.9,150.64,134.7,262.09,1.0
39724,2022-02-18 19:15:00+01:00,546.393,2022-02-18 19:00:00,140.49,151.43,138.07,230.31,1.0
39725,2022-02-18 19:30:00+01:00,486.014,2022-02-18 19:15:00,140.49,154.33,138.07,251.78,1.0
39726,2022-02-18 19:45:00+01:00,79.873,2022-02-18 19:30:00,140.49,158.59,138.07,230.38,1.0
39727,2022-02-18 20:00:00+01:00,-442.72,2022-02-18 19:45:00,140.49,157.58,138.07,-11.23,1.0
39728,2022-02-18 20:15:00+01:00,-701.643,2022-02-18 20:00:00,115.87,188.36,135.45,-26.61,1.0
39729,2022-02-18 20:30:00+01:00,-601.127,2022-02-18 20:15:00,115.87,124.35,135.45,5.07,1.0
39730,2022-02-18 20:45:00+01:00,-788.353,2022-02-18 20:30:00,115.87,118.25,135.45,-136.21,1.0
39731,2022-02-18 21:00:00+01:00,-285.488,2022-02-18 20:45:00,115.87,101.77,135.45,-60.54,1.0
39732,2022-02-18 21:15:00+01:00,-675.906,2022-02-18 21:00:00,109.75,148.29,116.7,20.51,1.0
39733,2022-02-18 21:30:00+01:00,-308.363,2022-02-18 21:15:00,109.75,119.04,116.7,32.21,1.0
39734,2022-02-18 21:45:00+01:00,-166.734,2022-02-18 21:30:00,109.75,82.98,116.7,-43.44,1.0
39735,2022-02-18 22:00:00+01:00,117.077,2022-02-18 21:45:00,109.75,74.45,116.7,70.04,1.0
39736,2022-02-18 22:15:00+01:00,765.34,2022-02-18 22:00:00,115.66,146.85,109.11,400.31,1.0
39737,2022-02-18 22:30:00+01:00,738.805,2022-02-18 22:15:00,115.66,115.88,109.11,263.44,1.0
39738,2022-02-18 22:45:00+01:00,820.851,2022-02-18 22:30:00,115.66,85.74,109.11,"1,397.34",1.0
39739,2022-02-18 23:00:00+01:00,1002.994,2022-02-18 22:45:00,115.66,80.25,109.11,445.25,1.0
39740,2022-02-18 23:15:00+01:00,304.569,2022-02-18 23:00:00,92.46,129.91,92.01,294.69,1.0
39741,2022-02-18 23:30:00+01:00,228.161,2022-02-18 23:15:00,92.46,108.79,92.01,274.37,1.0
39742,2022-02-18 23:45:00+01:00,-0.456,2022-02-18 23:30:00,92.46,97.6,92.01,205.75,1.0
39743,2022-02-18 00:00:00+01:00,239.007,2022-02-18 23:45:00,92.46,72.74,92.01,228.07,1.0
39811,2022-02-19 17:00:00+01:00,435.96,2022-02-19 16:45:00,15.69,110.45,49.3,272.82,1.0
39812,2022-02-19 17:15:00+01:00,5.577,2022-02-19 17:00:00,99.95,55.41,104.33,137.77,1.0
39813,2022-02-19 17:30:00+01:00,72.012,2022-02-19 17:15:00,99.95,103.87,104.33,242.07,1.0
39814,2022-02-19 17:45:00+01:00,-111.525,2022-02-19 17:30:00,99.95,116.83,104.33,-42.64,1.0
39815,2022-02-19 18:00:00+01:00,82.901,2022-02-19 17:45:00,99.95,157.29,104.33,245.81,1.0
39816,2022-02-19 18:15:00+01:00,536.156,2022-02-19 18:00:00,121.97,144.09,147.44,210.79,1.0
39817,2022-02-19 18:30:00+01:00,295.938,2022-02-19 18:15:00,121.97,151.85,147.44,237.58,1.0
39818,2022-02-19 18:45:00+01:00,-100.697,2022-02-19 18:30:00,121.97,166.93,147.44,-32.75,1.0
39819,2022-02-19 19:00:00+01:00,-677.32,2022-02-19 18:45:00,121.97,157.11,147.44,-88.02,1.0
39820,2022-02-19 19:15:00+01:00,-886.136,2022-02-19 19:00:00,112.63,169.61,125.04,-156.29,1.0
39821,2022-02-19 19:30:00+01:00,-738.301,2022-02-19 19:15:00,112.63,100.42,125.04,-127.29,1.0
39822,2022-02-19 19:45:00+01:00,-784.876,2022-02-19 19:30:00,112.63,73.63,125.04,-111.64,1.0
39823,2022-02-19 20:00:00+01:00,-67.594,2022-02-19 19:45:00,112.63,74.14,125.04,-17.93,1.0
39824,2022-02-19 20:15:00+01:00,64.002,2022-02-19 20:00:00,102.52,117.65,98.53,234.68,1.0
39825,2022-02-19 20:30:00+01:00,-171.243,2022-02-19 20:15:00,102.52,89.73,98.53,-62.84,1.0
39826,2022-02-19 20:45:00+01:00,-481.618,2022-02-19 20:30:00,102.52,85.44,98.53,-73.39,1.0
39827,2022-02-19 21:00:00+01:00,-192.163,2022-02-19 20:45:00,102.52,59.78,98.53,-48.53,1.0
39828,2022-02-19 21:15:00+01:00,-501.424,2022-02-19 21:00:00,101.89,106.61,98.9,-57.36,1.0
39829,2022-02-19 21:30:00+01:00,211.762,2022-02-19 21:15:00,101.89,83.41,98.9,225.85,1.0
39830,2022-02-19 21:45:00+01:00,1111.142,2022-02-19 21:30:00,101.89,81.28,98.9,272.11,1.0
39831,2022-02-19 22:00:00+01:00,909.556,2022-02-19 21:45:00,101.89,79.96,98.9,210.49,1.0
39832,2022-02-19 22:15:00+01:00,775.379,2022-02-19 22:00:00,101.99,97.2,97.68,463.70,1.0
39833,2022-02-19 22:30:00+01:00,570.873,2022-02-19 22:15:00,101.99,119.5,97.68,212.38,1.0
39834,2022-02-19 22:45:00+01:00,838.21,2022-02-19 22:30:00,101.99,116.96,97.68,236.65,1.0
39835,2022-02-19 23:00:00+01:00,768.988,2022-02-19 22:45:00,101.99,94.02,97.68,254.76,1.0
39836,2022-02-19 23:15:00+01:00,880.907,2022-02-19 23:00:00,100.93,119.23,99.21,260.42,1.0
39837,2022-02-19 23:30:00+01:00,733.09,2022-02-19 23:15:00,100.93,115.92,99.21,203.77,1.0
39838,2022-02-19 23:45:00+01:00,965.048,2022-02-19 23:30:00,100.93,108.58,99.21,216.56,1.0
39839,2022-02-19 00:00:00+01:00,756.433,2022-02-19 23:45:00,100.93,96.86,99.21,170.26,1.0
39907,2022-02-20 17:00:00+01:00,168.961,2022-02-20 16:45:00,21.56,16.14,13.38,168.40,1.0
39908,2022-02-20 17:15:00+01:00,-112.19,2022-02-20 17:00:00,63.16,1.63,40.53,-106.69,1.0
39909,2022-02-20 17:30:00+01:00,498.389,2022-02-20 17:15:00,63.16,30.48,40.53,81.17,1.0
39910,2022-02-20 17:45:00+01:00,-31.267,2022-02-20 17:30:00,63.16,51.96,40.53,-82.72,1.0
39911,2022-02-20 18:00:00+01:00,-96.883,2022-02-20 17:45:00,63.16,59.37,40.53,-65.02,1.0
39912,2022-02-20 18:15:00+01:00,-141.873,2022-02-20 18:00:00,76.93,50.96,60.76,-93.68,1.0
39913,2022-02-20 18:30:00+01:00,-390.584,2022-02-20 18:15:00,76.93,58.94,60.76,-6.00,1.0
39914,2022-02-20 18:45:00+01:00,-462.15,2022-02-20 18:30:00,76.93,59.0,60.76,-37.17,1.0
39915,2022-02-20 19:00:00+01:00,-544.895,2022-02-20 18:45:00,76.93,60.24,60.76,-95.65,1.0
39916,2022-02-20 19:15:00+01:00,-216.149,2022-02-20 19:00:00,51.28,43.68,40.22,-40.92,1.0
39917,2022-02-20 19:30:00+01:00,-456.879,2022-02-20 19:15:00,51.28,30.68,40.22,-27.20,1.0
39918,2022-02-20 19:45:00+01:00,-391.81,2022-02-20 19:30:00,51.28,23.49,40.22,-12.55,1.0
39919,2022-02-20 20:00:00+01:00,-351.341,2022-02-20 19:45:00,51.28,15.97,40.22,-88.58,1.0
39920,2022-02-20 20:15:00+01:00,-296.79,2022-02-20 20:00:00,20.02,32.73,22.75,-10.44,1.0
39921,2022-02-20 20:30:00+01:00,-402.805,2022-02-20 20:15:00,20.02,22.91,22.75,-4.49,1.0
39922,2022-02-20 20:45:00+01:00,-228.688,2022-02-20 20:30:00,20.02,11.63,22.75,-11.51,1.0
39923,2022-02-20 21:00:00+01:00,183.896,2022-02-20 20:45:00,20.02,2.3,22.75,191.21,1.0
39924,2022-02-20 21:15:00+01:00,-189.96,2022-02-20 21:00:00,15.39,15.97,13.15,-15.19,1.0
39925,2022-02-20 21:30:00+01:00,-254.985,2022-02-20 21:15:00,15.39,10.91,13.15,-56.68,1.0
39926,2022-02-20 21:45:00+01:00,-293.036,2022-02-20 21:30:00,15.39,5.9,13.15,-88.67,1.0
39927,2022-02-20 22:00:00+01:00,-9.357,2022-02-20 21:45:00,15.39,3.75,13.15,-105.60,1.0
39928,2022-02-20 22:15:00+01:00,-234.296,2022-02-20 22:00:00,40.06,47.48,36.59,-134.70,1.0
39929,2022-02-20 22:30:00+01:00,-159.72,2022-02-20 22:15:00,40.06,30.97,36.59,-13.87,1.0
39930,2022-02-20 22:45:00+01:00,-149.446,2022-02-20 22:30:00,40.06,22.19,36.59,-95.73,1.0
39931,2022-02-20 23:00:00+01:00,-48.921,2022-02-20 22:45:00,40.06,12.12,36.59,-91.15,1.0
39932,2022-02-20 23:15:00+01:00,-75.755,2022-02-20 23:00:00,14.62,28.58,17.03,-117.27,1.0
39933,2022-02-20 23:30:00+01:00,240.664,2022-02-20 23:15:00,14.62,18.02,17.03,132.24,1.0
39934,2022-02-20 23:45:00+01:00,185.796,2022-02-20 23:30:00,14.62,9.04,17.03,130.15,1.0
39935,2022-02-20 00:00:00+01:00,-41.025,2022-02-20 23:45:00,14.62,4.79,17.03,-107.74,1.0
40003,2022-02-21 17:00:00+01:00,-1015.659,2022-02-21 16:45:00,103.46,122.33,122.8,1.14,1.0
40004,2022-02-21 17:15:00+01:00,-729.841,2022-02-21 17:00:00,117.78,89.99,135.97,27.72,1.0
40005,2022-02-21 17:30:00+01:00,-432.854,2022-02-21 17:15:00,117.78,113.47,135.97,30.49,1.0
40006,2022-02-21 17:45:00+01:00,-441.491,2022-02-21 17:30:00,117.78,117.48,135.97,38.10,1.0
40007,2022-02-21 18:00:00+01:00,80.463,2022-02-21 17:45:00,117.78,134.62,135.97,273.71,1.0
40008,2022-02-21 18:15:00+01:00,487.259,2022-02-21 18:00:00,135.59,121.7,145.8,257.29,1.0
40009,2022-02-21 18:30:00+01:00,578.029,2022-02-21 18:15:00,135.59,135.6,145.8,304.96,1.0
40010,2022-02-21 18:45:00+01:00,582.719,2022-02-21 18:30:00,135.59,148.63,145.8,311.28,1.0
40011,2022-02-21 19:00:00+01:00,318.941,2022-02-21 18:45:00,135.59,142.54,145.8,299.19,1.0
40012,2022-02-21 19:15:00+01:00,561.288,2022-02-21 19:00:00,123.63,157.4,139.47,321.44,1.0
40013,2022-02-21 19:30:00+01:00,587.097,2022-02-21 19:15:00,123.63,145.47,139.47,312.68,1.0
40014,2022-02-21 19:45:00+01:00,292.875,2022-02-21 19:30:00,123.63,126.5,139.47,288.69,1.0
40015,2022-02-21 20:00:00+01:00,45.142,2022-02-21 19:45:00,123.63,113.86,139.47,266.68,1.0
40016,2022-02-21 20:15:00+01:00,-585.798,2022-02-21 20:00:00,110.71,160.82,124.96,94.31,1.0
40017,2022-02-21 20:30:00+01:00,-118.317,2022-02-21 20:15:00,110.71,123.27,124.96,7.43,1.0
40018,2022-02-21 20:45:00+01:00,-227.961,2022-02-21 20:30:00,110.71,107.13,124.96,-12.32,1.0
40019,2022-02-21 21:00:00+01:00,368.816,2022-02-21 20:45:00,110.71,84.73,124.96,172.75,1.0
40020,2022-02-21 21:15:00+01:00,172.176,2022-02-21 21:00:00,102.0,131.23,104.1,269.61,1.0
40021,2022-02-21 21:30:00+01:00,144.329,2022-02-21 21:15:00,102.0,121.53,104.1,260.81,1.0
40022,2022-02-21 21:45:00+01:00,106.85,2022-02-21 21:30:00,102.0,82.28,104.1,249.08,1.0
40023,2022-02-21 22:00:00+01:00,-214.562,2022-02-21 21:45:00,102.0,66.86,104.1,-65.97,1.0
40024,2022-02-21 22:15:00+01:00,312.912,2022-02-21 22:00:00,102.83,148.0,103.32,310.65,1.0
40025,2022-02-21 22:30:00+01:00,113.285,2022-02-21 22:15:00,102.83,135.02,103.32,250.99,1.0
40026,2022-02-21 22:45:00+01:00,154.493,2022-02-21 22:30:00,102.83,79.58,103.32,211.65,1.0
40027,2022-02-21 23:00:00+01:00,-323.857,2022-02-21 22:45:00,102.83,79.81,103.32,-36.07,1.0
40028,2022-02-21 23:15:00+01:00,-178.67,2022-02-21 23:00:00,92.55,100.07,88.23,9.53,1.0
40029,2022-02-21 23:30:00+01:00,-139.827,2022-02-21 23:15:00,92.55,92.51,88.23,-0.95,1.0
40030,2022-02-21 23:45:00+01:00,-252.991,2022-02-21 23:30:00,92.55,85.02,88.23,-18.00,1.0
40031,2022-02-21 00:00:00+01:00,-355.173,2022-02-21 23:45:00,92.55,72.48,88.23,-30.37,1.0
40100,2022-02-22 17:15:00+01:00,-22.664,2022-02-22 17:00:00,155.21,110.83,138.39,-46.45,1.0
40101,2022-02-22 17:30:00+01:00,45.031,2022-02-22 17:15:00,155.21,115.68,138.39,266.52,1.0
40102,2022-02-22 17:45:00+01:00,162.922,2022-02-22 17:30:00,155.21,135.9,138.39,282.42,1.0
40103,2022-02-22 18:00:00+01:00,258.902,2022-02-22 17:45:00,155.21,131.53,138.39,293.42,1.0
40104,2022-02-22 18:15:00+01:00,233.51,2022-02-22 18:00:00,162.62,153.42,144.24,205.42,1.0
40105,2022-02-22 18:30:00+01:00,376.551,2022-02-22 18:15:00,162.62,145.16,144.24,175.63,1.0
40106,2022-02-22 18:45:00+01:00,204.707,2022-02-22 18:30:00,162.62,136.11,144.24,228.08,1.0
40107,2022-02-22 19:00:00+01:00,28.296,2022-02-22 18:45:00,162.62,117.89,144.24,267.25,1.0
40108,2022-02-22 19:15:00+01:00,447.241,2022-02-22 19:00:00,135.49,145.18,121.7,203.53,1.0
40109,2022-02-22 19:30:00+01:00,16.237,2022-02-22 19:15:00,135.49,126.99,121.7,239.90,1.0
40110,2022-02-22 19:45:00+01:00,-104.358,2022-02-22 19:30:00,135.49,108.51,121.7,42.68,1.0
40111,2022-02-22 20:00:00+01:00,-193.907,2022-02-22 19:45:00,135.49,91.19,121.7,29.35,1.0
40112,2022-02-22 20:15:00+01:00,-920.335,2022-02-22 20:00:00,108.62,124.18,100.77,49.83,1.0
40113,2022-02-22 20:30:00+01:00,-168.57,2022-02-22 20:15:00,108.62,97.27,100.77,-64.46,1.0
40114,2022-02-22 20:45:00+01:00,-29.446,2022-02-22 20:30:00,108.62,79.9,100.77,-23.15,1.0
40115,2022-02-22 21:00:00+01:00,525.546,2022-02-22 20:45:00,108.62,79.3,100.77,104.32,1.0
40116,2022-02-22 21:15:00+01:00,283.417,2022-02-22 21:00:00,100.54,111.86,90.62,286.84,1.0
40117,2022-02-22 21:30:00+01:00,362.424,2022-02-22 21:15:00,100.54,100.1,90.62,271.30,1.0
40118,2022-02-22 21:45:00+01:00,205.87,2022-02-22 21:30:00,100.54,100.92,90.62,209.35,1.0
40119,2022-02-22 22:00:00+01:00,195.44,2022-02-22 21:45:00,100.54,86.13,90.62,152.20,1.0
40120,2022-02-22 22:15:00+01:00,-204.19,2022-02-22 22:00:00,99.99,124.48,95.66,-40.81,1.0
40121,2022-02-22 22:30:00+01:00,-338.258,2022-02-22 22:15:00,99.99,98.81,95.66,54.91,1.0
40122,2022-02-22 22:45:00+01:00,-230.279,2022-02-22 22:30:00,99.99,97.24,95.66,55.94,1.0
40123,2022-02-22 23:00:00+01:00,-43.63,2022-02-22 22:45:00,99.99,85.07,95.66,-30.71,1.0
40124,2022-02-22 23:15:00+01:00,-182.758,2022-02-22 23:00:00,85.08,100.88,78.34,51.21,1.0
40125,2022-02-22 23:30:00+01:00,-161.195,2022-02-22 23:15:00,85.08,99.92,78.34,-24.44,1.0
40126,2022-02-22 23:45:00+01:00,-142.767,2022-02-22 23:30:00,85.08,88.66,78.34,-31.00,1.0
40127,2022-02-22 00:00:00+01:00,-249.926,2022-02-22 23:45:00,85.08,53.38,78.34,-30.56,1.0
40196,2022-02-23 17:15:00+01:00,627.066,2022-02-23 17:00:00,205.72,143.67,198.0,286.69,1.0
40197,2022-02-23 17:30:00+01:00,408.256,2022-02-23 17:15:00,205.72,199.93,198.0,368.12,1.0
40198,2022-02-23 17:45:00+01:00,619.447,2022-02-23 17:30:00,205.72,256.55,198.0,413.32,1.0
40199,2022-02-23 18:00:00+01:00,649.435,2022-02-23 17:45:00,205.72,332.64,198.0,592.37,1.0
40200,2022-02-23 18:15:00+01:00,409.689,2022-02-23 18:00:00,230.0,259.45,232.93,443.06,1.0
40201,2022-02-23 18:30:00+01:00,552.472,2022-02-23 18:15:00,230.0,300.0,232.93,499.60,1.0
40202,2022-02-23 18:45:00+01:00,421.189,2022-02-23 18:30:00,230.0,307.11,232.93,469.46,1.0
40203,2022-02-23 19:00:00+01:00,104.558,2022-02-23 18:45:00,230.0,265.7,232.93,324.53,1.0
40204,2022-02-23 19:15:00+01:00,-159.084,2022-02-23 19:00:00,236.86,370.14,232.92,129.51,1.0
40205,2022-02-23 19:30:00+01:00,-158.321,2022-02-23 19:15:00,236.86,217.18,232.92,125.02,1.0
40206,2022-02-23 19:45:00+01:00,-263.209,2022-02-23 19:30:00,236.86,188.99,232.92,36.56,1.0
40207,2022-02-23 20:00:00+01:00,-338.921,2022-02-23 19:45:00,236.86,177.33,232.92,34.15,1.0
40208,2022-02-23 20:15:00+01:00,-66.552,2022-02-23 20:00:00,187.04,212.98,172.12,23.29,1.0
40209,2022-02-23 20:30:00+01:00,265.468,2022-02-23 20:15:00,187.04,171.37,172.12,272.12,1.0
40210,2022-02-23 20:45:00+01:00,309.436,2022-02-23 20:30:00,187.04,161.6,172.12,270.66,1.0
40211,2022-02-23 21:00:00+01:00,427.523,2022-02-23 20:45:00,187.04,137.11,172.12,215.56,1.0
40212,2022-02-23 21:15:00+01:00,689.98,2022-02-23 21:00:00,164.6,182.9,156.7,379.92,1.0
40213,2022-02-23 21:30:00+01:00,699.581,2022-02-23 21:15:00,164.6,157.65,156.7,331.26,1.0
40214,2022-02-23 21:45:00+01:00,618.151,2022-02-23 21:30:00,164.6,164.99,156.7,318.10,1.0
40215,2022-02-23 22:00:00+01:00,94.731,2022-02-23 21:45:00,164.6,143.22,156.7,276.74,1.0
40216,2022-02-23 22:15:00+01:00,27.547,2022-02-23 22:00:00,146.62,219.61,172.04,351.28,1.0
40217,2022-02-23 22:30:00+01:00,-692.986,2022-02-23 22:15:00,146.62,193.6,172.04,92.14,1.0
40218,2022-02-23 22:45:00+01:00,-761.903,2022-02-23 22:30:00,146.62,168.43,172.04,7.89,1.0
40219,2022-02-23 23:00:00+01:00,-1020.27,2022-02-23 22:45:00,146.62,135.45,172.04,-55.30,1.0
40220,2022-02-23 23:15:00+01:00,-1059.345,2022-02-23 23:00:00,107.6,146.19,119.45,23.19,1.0
40221,2022-02-23 23:30:00+01:00,-963.923,2022-02-23 23:15:00,107.6,133.3,119.45,28.47,1.0
40222,2022-02-23 23:45:00+01:00,-1151.619,2022-02-23 23:30:00,107.6,102.96,119.45,8.03,1.0
40223,2022-02-23 00:00:00+01:00,-743.04,2022-02-23 23:45:00,107.6,96.57,119.45,-13.07,1.0
40292,2022-02-24 17:15:00+01:00,770.288,2022-02-24 17:00:00,146.57,89.07,120.53,206.15,1.0
40293,2022-02-24 17:30:00+01:00,-207.953,2022-02-24 17:15:00,146.57,134.91,120.53,25.56,1.0
40294,2022-02-24 17:45:00+01:00,-96.924,2022-02-24 17:30:00,146.57,159.4,120.53,-17.58,1.0
40295,2022-02-24 18:00:00+01:00,-221.959,2022-02-24 17:45:00,146.57,162.66,120.53,41.77,1.0
40296,2022-02-24 18:15:00+01:00,-597.081,2022-02-24 18:00:00,155.38,128.48,131.95,20.16,1.0
40297,2022-02-24 18:30:00+01:00,-529.313,2022-02-24 18:15:00,155.38,131.2,131.95,25.56,1.0
40298,2022-02-24 18:45:00+01:00,30.433,2022-02-24 18:30:00,155.38,126.68,131.95,257.25,1.0
40299,2022-02-24 19:00:00+01:00,160.036,2022-02-24 18:45:00,155.38,128.55,131.95,211.56,1.0
