Time,,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col,date,Year,multiplier,spread,PnL,Cum_PnL
2021-05-15,12941,2021-05-15 20:30:00+02:00,175.931,2021-05-15 20:15:00,75.65,75.42,72.2,86.12,1,2021-05-15,2021,0,10.700000000000003,0.0,5166.560000000013
2021-05-15,12942,2021-05-15 20:45:00+02:00,-13.178,2021-05-15 20:30:00,75.65,70.61,72.2,-32.65,2,2021-05-15,2021,0,-103.25999999999999,-0.0,5166.560000000013
2021-05-15,12943,2021-05-15 21:00:00+02:00,40.732,2021-05-15 20:45:00,75.65,63.55,72.2,115.49,3,2021-05-15,2021,-1,51.94,-51.94,5114.6200000000135
2021-05-15,12944,2021-05-15 21:15:00+02:00,472.998,2021-05-15 21:00:00,72.64,79.3,67.76,130.12,4,2021-05-15,2021,-1,50.82000000000001,-50.82000000000001,5063.800000000014
2021-05-15,12945,2021-05-15 21:30:00+02:00,297.905,2021-05-15 21:15:00,72.64,69.82,67.76,116.42,5,2021-05-15,2021,0,46.60000000000001,0.0,5063.800000000014
2021-05-15,12946,2021-05-15 21:45:00+02:00,-97.043,2021-05-15 21:30:00,72.64,71.32,67.76,-40.63,6,2021-05-15,2021,0,-111.94999999999999,-0.0,5063.800000000014
2021-05-15,12947,2021-05-15 22:00:00+02:00,66.625,2021-05-15 21:45:00,72.64,58.41,67.76,123.16,7,2021-05-15,2021,0,64.75,0.0,5063.800000000014
2021-05-15,12948,2021-05-15 22:15:00+02:00,775.647,2021-05-15 22:00:00,70.73,232.09,121.18,502.4,8,2021-05-15,2021,0,270.30999999999995,0.0,5063.800000000014
2021-05-15,12949,2021-05-15 22:30:00+02:00,576.556,2021-05-15 22:15:00,70.73,129.06,121.18,169.38,9,2021-05-15,2021,0,40.31999999999999,0.0,5063.800000000014
2021-05-15,12950,2021-05-15 22:45:00+02:00,306.25,2021-05-15 22:30:00,70.73,97.87,121.18,142.41,10,2021-05-15,2021,0,44.53999999999999,0.0,5063.800000000014
2021-05-15,12951,2021-05-15 23:00:00+02:00,102.822,2021-05-15 22:45:00,70.73,73.46,121.18,99.37,11,2021-05-15,2021,-1,25.91000000000001,-25.91000000000001,5037.890000000014
2021-05-15,12952,2021-05-15 23:15:00+02:00,-410.921,2021-05-15 23:00:00,65.0,87.35,65.22,41.96,12,2021-05-15,2021,-1,-45.38999999999999,45.38999999999999,5083.280000000014
2021-05-15,12953,2021-05-15 23:30:00+02:00,-194.285,2021-05-15 23:15:00,65.0,69.7,65.22,38.17,13,2021-05-15,2021,-1,-31.53,31.53,5114.810000000014
2021-05-15,12954,2021-05-15 23:45:00+02:00,-66.419,2021-05-15 23:30:00,65.0,61.89,65.22,30.31,14,2021-05-15,2021,-1,-31.580000000000002,31.580000000000002,5146.390000000014
2021-05-15,12955,2021-05-15 00:00:00+02:00,372.491,2021-05-15 23:45:00,65.0,45.69,65.22,47.18,15,2021-05-15,2021,-1,1.490000000000002,-1.490000000000002,5144.900000000014
2021-05-16,13037,2021-05-16 20:30:00+02:00,-220.944,2021-05-16 20:15:00,84.89,87.31,78.64,19.97,1,2021-05-16,2021,0,-67.34,-0.0,5144.900000000014
2021-05-16,13038,2021-05-16 20:45:00+02:00,-105.301,2021-05-16 20:30:00,84.89,81.71,78.64,33.16,2,2021-05-16,2021,0,-48.55,-0.0,5144.900000000014
2021-05-16,13039,2021-05-16 21:00:00+02:00,-366.112,2021-05-16 20:45:00,84.89,74.78,78.64,32.67,3,2021-05-16,2021,-1,-42.11,42.11,5187.010000000014
2021-05-16,13040,2021-05-16 21:15:00+02:00,-24.762,2021-05-16 21:00:00,79.47,80.29,77.5,-30.65,4,2021-05-16,2021,-1,-110.94,110.94,5297.9500000000135
2021-05-16,13041,2021-05-16 21:30:00+02:00,113.943,2021-05-16 21:15:00,79.47,79.49,77.5,97.88,5,2021-05-16,2021,0,18.39,0.0,5297.9500000000135
2021-05-16,13042,2021-05-16 21:45:00+02:00,280.986,2021-05-16 21:30:00,79.47,73.0,77.5,79.36,6,2021-05-16,2021,0,6.359999999999999,0.0,5297.9500000000135
2021-05-16,13043,2021-05-16 22:00:00+02:00,278.32,2021-05-16 21:45:00,79.47,69.19,77.5,86.08,7,2021-05-16,2021,0,16.89,0.0,5297.9500000000135
2021-05-16,13044,2021-05-16 22:15:00+02:00,106.847,2021-05-16 22:00:00,79.57,89.2,76.27,98.71,8,2021-05-16,2021,0,9.509999999999991,0.0,5297.9500000000135
2021-05-16,13045,2021-05-16 22:30:00+02:00,-381.722,2021-05-16 22:15:00,79.57,85.67,76.27,31.67,9,2021-05-16,2021,0,-54.0,-0.0,5297.9500000000135
2021-05-16,13046,2021-05-16 22:45:00+02:00,-475.915,2021-05-16 22:30:00,79.57,74.26,76.27,35.1,10,2021-05-16,2021,0,-39.160000000000004,-0.0,5297.9500000000135
2021-05-16,13047,2021-05-16 23:00:00+02:00,-191.273,2021-05-16 22:45:00,79.57,63.96,76.27,25.66,11,2021-05-16,2021,-1,-38.3,38.3,5336.250000000014
2021-05-16,13048,2021-05-16 23:15:00+02:00,308.05,2021-05-16 23:00:00,65.05,83.3,66.97,109.13,12,2021-05-16,2021,-1,25.83,-25.83,5310.420000000014
2021-05-16,13049,2021-05-16 23:30:00+02:00,538.547,2021-05-16 23:15:00,65.05,70.08,66.97,90.96,13,2021-05-16,2021,-1,20.879999999999995,-20.879999999999995,5289.540000000014
2021-05-16,13050,2021-05-16 23:45:00+02:00,392.114,2021-05-16 23:30:00,65.05,67.08,66.97,84.97,14,2021-05-16,2021,-1,17.89,-17.89,5271.650000000013
2021-05-16,13051,2021-05-16 00:00:00+02:00,166.94,2021-05-16 23:45:00,65.05,52.93,66.97,77.04,15,2021-05-16,2021,-1,24.110000000000007,-24.110000000000007,5247.540000000014
2021-05-17,13133,2021-05-17 20:30:00+02:00,-28.334,2021-05-17 20:15:00,88.92,108.41,95.78,-13.82,1,2021-05-17,2021,0,-122.22999999999999,-0.0,5247.540000000014
2021-05-17,13134,2021-05-17 20:45:00+02:00,-221.49,2021-05-17 20:30:00,88.92,98.75,95.78,29.56,2,2021-05-17,2021,0,-69.19,-0.0,5247.540000000014
2021-05-17,13135,2021-05-17 21:00:00+02:00,-632.234,2021-05-17 20:45:00,88.92,90.66,95.78,32.7,3,2021-05-17,2021,-1,-57.959999999999994,57.959999999999994,5305.500000000014
2021-05-17,13136,2021-05-17 21:15:00+02:00,-762.867,2021-05-17 21:00:00,87.04,102.03,85.65,65.85,4,2021-05-17,2021,-1,-36.18000000000001,36.18000000000001,5341.680000000014
2021-05-17,13137,2021-05-17 21:30:00+02:00,-485.205,2021-05-17 21:15:00,87.04,84.5,85.65,-1.16,5,2021-05-17,2021,0,-85.66,-0.0,5341.680000000014
2021-05-17,13138,2021-05-17 21:45:00+02:00,-52.894,2021-05-17 21:30:00,87.04,76.3,85.65,-32.19,6,2021-05-17,2021,0,-108.49,-0.0,5341.680000000014
2021-05-17,13139,2021-05-17 22:00:00+02:00,-352.138,2021-05-17 21:45:00,87.04,68.24,85.65,25.53,7,2021-05-17,2021,0,-42.709999999999994,-0.0,5341.680000000014
2021-05-17,13140,2021-05-17 22:15:00+02:00,-190.533,2021-05-17 22:00:00,82.0,85.26,76.23,37.14,8,2021-05-17,2021,0,-48.120000000000005,-0.0,5341.680000000014
2021-05-17,13141,2021-05-17 22:30:00+02:00,-56.25,2021-05-17 22:15:00,82.0,70.71,76.23,26.76,9,2021-05-17,2021,0,-43.94999999999999,-0.0,5341.680000000014
2021-05-17,13142,2021-05-17 22:45:00+02:00,-206.51,2021-05-17 22:30:00,82.0,77.41,76.23,43.34,10,2021-05-17,2021,0,-34.06999999999999,-0.0,5341.680000000014
2021-05-17,13143,2021-05-17 23:00:00+02:00,108.094,2021-05-17 22:45:00,82.0,64.42,76.23,93.22,11,2021-05-17,2021,-1,28.799999999999997,-28.799999999999997,5312.880000000014
2021-05-17,13144,2021-05-17 23:15:00+02:00,-67.323,2021-05-17 23:00:00,77.99,85.69,72.28,19.42,12,2021-05-17,2021,-1,-66.27,66.27,5379.150000000014
2021-05-17,13145,2021-05-17 23:30:00+02:00,76.154,2021-05-17 23:15:00,77.99,81.16,72.28,126.44,13,2021-05-17,2021,-1,45.28,-45.28,5333.870000000014
2021-05-17,13146,2021-05-17 23:45:00+02:00,2.262,2021-05-17 23:30:00,77.99,76.06,72.28,127.59,14,2021-05-17,2021,-1,51.53,-51.53,5282.340000000015
2021-05-17,13147,2021-05-17 00:00:00+02:00,-137.467,2021-05-17 23:45:00,77.99,62.68,72.28,25.75,15,2021-05-17,2021,-1,-36.93,36.93,5319.270000000015
2021-05-18,13229,2021-05-18 20:30:00+02:00,-185.855,2021-05-18 20:15:00,89.95,146.14,128.78,32.44,1,2021-05-18,2021,0,-113.69999999999999,-0.0,5319.270000000015
2021-05-18,13230,2021-05-18 20:45:00+02:00,-75.892,2021-05-18 20:30:00,89.95,115.42,128.78,113.01,2,2021-05-18,2021,0,-2.4099999999999966,-0.0,5319.270000000015
2021-05-18,13231,2021-05-18 21:00:00+02:00,-115.369,2021-05-18 20:45:00,89.95,106.48,128.78,60.97,3,2021-05-18,2021,-1,-45.510000000000005,45.510000000000005,5364.780000000015
2021-05-18,13232,2021-05-18 21:15:00+02:00,-702.498,2021-05-18 21:00:00,87.98,110.84,97.72,32.44,4,2021-05-18,2021,-1,-78.4,78.4,5443.180000000015
2021-05-18,13233,2021-05-18 21:30:00+02:00,-257.597,2021-05-18 21:15:00,87.98,100.41,97.72,53.9,5,2021-05-18,2021,0,-46.51,-0.0,5443.180000000015
2021-05-18,13234,2021-05-18 21:45:00+02:00,171.495,2021-05-18 21:30:00,87.98,87.37,97.72,101.17,6,2021-05-18,2021,0,13.799999999999997,0.0,5443.180000000015
2021-05-18,13235,2021-05-18 22:00:00+02:00,209.982,2021-05-18 21:45:00,87.98,81.47,97.72,86.15,7,2021-05-18,2021,0,4.680000000000007,0.0,5443.180000000015
2021-05-18,13236,2021-05-18 22:15:00+02:00,518.314,2021-05-18 22:00:00,83.7,91.16,82.41,147.5,8,2021-05-18,2021,0,56.34,0.0,5443.180000000015
2021-05-18,13237,2021-05-18 22:30:00+02:00,370.992,2021-05-18 22:15:00,83.7,79.75,82.41,93.62,9,2021-05-18,2021,0,13.870000000000005,0.0,5443.180000000015
2021-05-18,13238,2021-05-18 22:45:00+02:00,352.892,2021-05-18 22:30:00,83.7,87.14,82.41,107.79,10,2021-05-18,2021,0,20.650000000000006,0.0,5443.180000000015
2021-05-18,13239,2021-05-18 23:00:00+02:00,148.497,2021-05-18 22:45:00,83.7,76.7,82.41,113.13,11,2021-05-18,2021,-1,36.42999999999999,-36.42999999999999,5406.750000000015
2021-05-18,13240,2021-05-18 23:15:00+02:00,-319.503,2021-05-18 23:00:00,78.92,92.43,75.83,57.28,12,2021-05-18,2021,-1,-35.150000000000006,35.150000000000006,5441.900000000014
2021-05-18,13241,2021-05-18 23:30:00+02:00,-312.56,2021-05-18 23:15:00,78.92,80.98,75.83,62.07,13,2021-05-18,2021,-1,-18.910000000000004,18.910000000000004,5460.810000000014
2021-05-18,13242,2021-05-18 23:45:00+02:00,-143.676,2021-05-18 23:30:00,78.92,74.03,75.83,28.59,14,2021-05-18,2021,-1,-45.44,45.44,5506.250000000014
2021-05-18,13243,2021-05-18 00:00:00+02:00,-266.977,2021-05-18 23:45:00,78.92,57.3,75.83,16.95,15,2021-05-18,2021,-1,-40.349999999999994,40.349999999999994,5546.600000000014
2021-05-19,13325,2021-05-19 20:30:00+02:00,-30.23,2021-05-19 20:15:00,92.81,83.18,86.93,-1.71,1,2021-05-19,2021,0,-84.89,-0.0,5546.600000000014
2021-05-19,13326,2021-05-19 20:45:00+02:00,-481.835,2021-05-19 20:30:00,92.81,86.18,86.93,33.23,2,2021-05-19,2021,0,-52.95000000000001,-0.0,5546.600000000014
2021-05-19,13327,2021-05-19 21:00:00+02:00,-605.972,2021-05-19 20:45:00,92.81,81.57,86.93,33.23,3,2021-05-19,2021,-1,-48.339999999999996,48.339999999999996,5594.940000000014
2021-05-19,13328,2021-05-19 21:15:00+02:00,-507.984,2021-05-19 21:00:00,90.01,96.75,86.93,52.71,4,2021-05-19,2021,-1,-44.04,44.04,5638.980000000014
2021-05-19,13329,2021-05-19 21:30:00+02:00,-252.121,2021-05-19 21:15:00,90.01,88.72,86.93,58.66,5,2021-05-19,2021,0,-30.060000000000002,-0.0,5638.980000000014
2021-05-19,13330,2021-05-19 21:45:00+02:00,-151.463,2021-05-19 21:30:00,90.01,86.91,86.93,28.67,6,2021-05-19,2021,0,-58.239999999999995,-0.0,5638.980000000014
2021-05-19,13331,2021-05-19 22:00:00+02:00,40.382,2021-05-19 21:45:00,90.01,74.33,86.93,142.32,7,2021-05-19,2021,0,67.99,0.0,5638.980000000014
2021-05-19,13332,2021-05-19 22:15:00+02:00,179.607,2021-05-19 22:00:00,87.07,90.53,80.71,133.0,8,2021-05-19,2021,0,42.47,0.0,5638.980000000014
2021-05-19,13333,2021-05-19 22:30:00+02:00,-58.513,2021-05-19 22:15:00,87.07,82.97,80.71,-25.3,9,2021-05-19,2021,0,-108.27,-0.0,5638.980000000014
2021-05-19,13334,2021-05-19 22:45:00+02:00,-349.253,2021-05-19 22:30:00,87.07,82.18,80.71,47.57,10,2021-05-19,2021,0,-34.61000000000001,-0.0,5638.980000000014
2021-05-19,13335,2021-05-19 23:00:00+02:00,-321.321,2021-05-19 22:45:00,87.07,69.04,80.71,23.17,11,2021-05-19,2021,-1,-45.870000000000005,45.870000000000005,5684.850000000014
2021-05-19,13336,2021-05-19 23:15:00+02:00,-354.123,2021-05-19 23:00:00,80.05,85.81,76.46,56.38,12,2021-05-19,2021,-1,-29.43,29.43,5714.280000000014
2021-05-19,13337,2021-05-19 23:30:00+02:00,-92.438,2021-05-19 23:15:00,80.05,75.56,76.46,31.06,13,2021-05-19,2021,-1,-44.5,44.5,5758.780000000014
2021-05-19,13338,2021-05-19 23:45:00+02:00,-79.948,2021-05-19 23:30:00,80.05,74.77,76.46,11.3,14,2021-05-19,2021,-1,-63.47,63.47,5822.250000000015
2021-05-19,13339,2021-05-19 00:00:00+02:00,-160.857,2021-05-19 23:45:00,80.05,56.96,76.46,10.86,15,2021-05-19,2021,-1,-46.1,46.1,5868.350000000015
2021-05-20,13422,2021-05-20 20:45:00+02:00,-217.608,2021-05-20 20:30:00,87.08,80.85,81.08,19.78,1,2021-05-20,2021,0,-61.06999999999999,-0.0,5868.350000000015
2021-05-20,13423,2021-05-20 21:00:00+02:00,-927.928,2021-05-20 20:45:00,87.08,66.52,81.08,18.52,2,2021-05-20,2021,0,-48.0,-0.0,5868.350000000015
2021-05-20,13424,2021-05-20 21:15:00+02:00,-924.614,2021-05-20 21:00:00,78.97,105.95,75.15,44.54,3,2021-05-20,2021,-1,-61.410000000000004,61.410000000000004,5929.760000000015
2021-05-20,13425,2021-05-20 21:30:00+02:00,-460.423,2021-05-20 21:15:00,78.97,77.9,75.15,29.72,4,2021-05-20,2021,-1,-48.18000000000001,48.18000000000001,5977.940000000015
2021-05-20,13426,2021-05-20 21:45:00+02:00,263.834,2021-05-20 21:30:00,78.97,60.86,75.15,38.61,5,2021-05-20,2021,0,-22.25,-0.0,5977.940000000015
2021-05-20,13427,2021-05-20 22:00:00+02:00,195.775,2021-05-20 21:45:00,78.97,49.46,75.15,30.33,6,2021-05-20,2021,0,-19.130000000000003,-0.0,5977.940000000015
2021-05-20,13428,2021-05-20 22:15:00+02:00,129.106,2021-05-20 22:00:00,76.96,84.8,65.0,143.72,7,2021-05-20,2021,0,58.92,0.0,5977.940000000015
2021-05-20,13429,2021-05-20 22:30:00+02:00,-310.284,2021-05-20 22:15:00,76.96,70.61,65.0,34.4,8,2021-05-20,2021,0,-36.21,-0.0,5977.940000000015
2021-05-20,13430,2021-05-20 22:45:00+02:00,-703.402,2021-05-20 22:30:00,76.96,79.14,65.0,-7.86,9,2021-05-20,2021,0,-87.0,-0.0,5977.940000000015
2021-05-20,13431,2021-05-20 23:00:00+02:00,-764.5,2021-05-20 22:45:00,76.96,53.95,65.0,-24.06,10,2021-05-20,2021,0,-78.01,-0.0,5977.940000000015
2021-05-20,13432,2021-05-20 23:15:00+02:00,-266.234,2021-05-20 23:00:00,58.93,72.61,54.43,29.57,11,2021-05-20,2021,-1,-43.04,43.04,6020.980000000015
2021-05-20,13433,2021-05-20 23:30:00+02:00,237.815,2021-05-20 23:15:00,58.93,57.63,54.43,56.65,12,2021-05-20,2021,-1,-0.980000000000004,0.980000000000004,6021.960000000015
2021-05-20,13434,2021-05-20 23:45:00+02:00,312.011,2021-05-20 23:30:00,58.93,52.63,54.43,46.88,13,2021-05-20,2021,-1,-5.75,5.75,6027.710000000015
2021-05-20,13435,2021-05-20 00:00:00+02:00,288.91,2021-05-20 23:45:00,58.93,32.93,54.43,33.67,14,2021-05-20,2021,-1,0.740000000000002,-0.740000000000002,6026.970000000015
2021-05-21,13518,2021-05-21 20:45:00+02:00,718.074,2021-05-21 20:30:00,63.92,60.07,57.09,96.23,1,2021-05-21,2021,0,36.160000000000004,0.0,6026.970000000015
2021-05-21,13519,2021-05-21 21:00:00+02:00,528.252,2021-05-21 20:45:00,63.92,60.27,57.09,103.13,2,2021-05-21,2021,0,42.85999999999999,0.0,6026.970000000015
2021-05-21,13520,2021-05-21 21:15:00+02:00,1001.709,2021-05-21 21:00:00,58.8,82.83,62.39,122.48,3,2021-05-21,2021,-1,39.650000000000006,-39.650000000000006,5987.320000000015
2021-05-21,13521,2021-05-21 21:30:00+02:00,952.448,2021-05-21 21:15:00,58.8,82.44,62.39,124.82,4,2021-05-21,2021,-1,42.379999999999995,-42.379999999999995,5944.940000000015
2021-05-21,13522,2021-05-21 21:45:00+02:00,741.897,2021-05-21 21:30:00,58.8,71.13,62.39,132.43,5,2021-05-21,2021,0,61.30000000000001,0.0,5944.940000000015
2021-05-21,13523,2021-05-21 22:00:00+02:00,105.374,2021-05-21 21:45:00,58.8,65.27,62.39,113.11,6,2021-05-21,2021,0,47.84,0.0,5944.940000000015
2021-05-21,13524,2021-05-21 22:15:00+02:00,102.186,2021-05-21 22:00:00,55.1,79.93,62.47,194.74,7,2021-05-21,2021,0,114.81,0.0,5944.940000000015
2021-05-21,13525,2021-05-21 22:30:00+02:00,-346.008,2021-05-21 22:15:00,55.1,66.56,62.47,38.72,8,2021-05-21,2021,0,-27.840000000000003,-0.0,5944.940000000015
2021-05-21,13526,2021-05-21 22:45:00+02:00,-112.763,2021-05-21 22:30:00,55.1,69.66,62.47,-8.01,9,2021-05-21,2021,0,-77.67,-0.0,5944.940000000015
2021-05-21,13527,2021-05-21 23:00:00+02:00,488.397,2021-05-21 22:45:00,55.1,47.99,62.47,74.45,10,2021-05-21,2021,0,26.46,0.0,5944.940000000015
2021-05-21,13528,2021-05-21 23:15:00+02:00,301.32,2021-05-21 23:00:00,42.69,60.95,48.57,161.13,11,2021-05-21,2021,-1,100.17999999999999,-100.17999999999999,5844.760000000015
2021-05-21,13529,2021-05-21 23:30:00+02:00,243.735,2021-05-21 23:15:00,42.69,47.78,48.57,83.32,12,2021-05-21,2021,-1,35.53999999999999,-35.53999999999999,5809.220000000015
2021-05-21,13530,2021-05-21 23:45:00+02:00,209.479,2021-05-21 23:30:00,42.69,55.36,48.57,85.59,13,2021-05-21,2021,-1,30.230000000000004,-30.230000000000004,5778.990000000015
2021-05-21,13531,2021-05-21 00:00:00+02:00,25.285,2021-05-21 23:45:00,42.69,31.05,48.57,45.69,14,2021-05-21,2021,-1,14.639999999999997,-14.639999999999997,5764.350000000015
2021-05-22,13614,2021-05-22 20:45:00+02:00,847.666,2021-05-22 20:30:00,45.72,35.45,33.29,111.53,1,2021-05-22,2021,0,76.08,0.0,5764.350000000015
2021-05-22,13615,2021-05-22 21:00:00+02:00,503.655,2021-05-22 20:45:00,45.72,45.67,33.29,88.12,2,2021-05-22,2021,0,42.45,0.0,5764.350000000015
2021-05-22,13616,2021-05-22 21:15:00+02:00,108.124,2021-05-22 21:00:00,48.8,52.0,43.95,95.78,3,2021-05-22,2021,-1,43.78,-43.78,5720.570000000015
2021-05-22,13617,2021-05-22 21:30:00+02:00,176.39,2021-05-22 21:15:00,48.8,56.73,43.95,72.78,4,2021-05-22,2021,-1,16.050000000000004,-16.050000000000004,5704.520000000015
2021-05-22,13618,2021-05-22 21:45:00+02:00,383.813,2021-05-22 21:30:00,48.8,46.36,43.95,72.13,5,2021-05-22,2021,0,25.769999999999996,0.0,5704.520000000015
2021-05-22,13619,2021-05-22 22:00:00+02:00,151.542,2021-05-22 21:45:00,48.8,49.84,43.95,75.04,6,2021-05-22,2021,0,25.200000000000003,0.0,5704.520000000015
2021-05-22,13620,2021-05-22 22:15:00+02:00,364.664,2021-05-22 22:00:00,47.44,76.98,47.06,126.08,7,2021-05-22,2021,0,49.099999999999994,0.0,5704.520000000015
2021-05-22,13621,2021-05-22 22:30:00+02:00,30.308,2021-05-22 22:15:00,47.44,56.53,47.06,122.09,8,2021-05-22,2021,0,65.56,0.0,5704.520000000015
2021-05-22,13622,2021-05-22 22:45:00+02:00,-52.574,2021-05-22 22:30:00,47.44,42.19,47.06,-39.88,9,2021-05-22,2021,0,-82.07,-0.0,5704.520000000015
2021-05-22,13623,2021-05-22 23:00:00+02:00,-384.404,2021-05-22 22:45:00,47.44,25.6,47.06,18.63,10,2021-05-22,2021,0,-6.970000000000002,-0.0,5704.520000000015
2021-05-22,13624,2021-05-22 23:15:00+02:00,-548.22,2021-05-22 23:00:00,26.61,41.48,29.14,28.18,11,2021-05-22,2021,-1,-13.299999999999997,13.299999999999997,5717.820000000015
2021-05-22,13625,2021-05-22 23:30:00+02:00,-91.115,2021-05-22 23:15:00,26.61,35.12,29.14,14.38,12,2021-05-22,2021,-1,-20.739999999999995,20.739999999999995,5738.560000000015
2021-05-22,13626,2021-05-22 23:45:00+02:00,332.104,2021-05-22 23:30:00,26.61,27.5,29.14,35.62,13,2021-05-22,2021,-1,8.119999999999997,-8.119999999999997,5730.440000000015
2021-05-22,13627,2021-05-22 00:00:00+02:00,483.625,2021-05-22 23:45:00,26.61,15.06,29.14,24.62,14,2021-05-22,2021,-1,9.56,-9.56,5720.880000000015
2021-05-23,13710,2021-05-23 20:45:00+02:00,249.676,2021-05-23 20:30:00,80.34,64.39,68.77,98.95,1,2021-05-23,2021,0,34.56,0.0,5720.880000000015
2021-05-23,13711,2021-05-23 21:00:00+02:00,117.509,2021-05-23 20:45:00,80.34,68.87,68.77,122.88,2,2021-05-23,2021,0,54.00999999999999,0.0,5720.880000000015
2021-05-23,13712,2021-05-23 21:15:00+02:00,-343.882,2021-05-23 21:00:00,77.41,83.65,71.94,44.87,3,2021-05-23,2021,-1,-38.78000000000001,38.78000000000001,5759.660000000014
2021-05-23,13713,2021-05-23 21:30:00+02:00,-485.77,2021-05-23 21:15:00,77.41,79.64,71.94,29.2,4,2021-05-23,2021,-1,-50.44,50.44,5810.100000000014
2021-05-23,13714,2021-05-23 21:45:00+02:00,-81.086,2021-05-23 21:30:00,77.41,73.3,71.94,32.56,5,2021-05-23,2021,0,-40.739999999999995,-0.0,5810.100000000014
2021-05-23,13715,2021-05-23 22:00:00+02:00,157.983,2021-05-23 21:45:00,77.41,68.63,71.94,80.62,6,2021-05-23,2021,0,11.990000000000009,0.0,5810.100000000014
2021-05-23,13716,2021-05-23 22:15:00+02:00,-127.099,2021-05-23 22:00:00,74.85,82.29,72.07,12.09,7,2021-05-23,2021,0,-70.2,-0.0,5810.100000000014
2021-05-23,13717,2021-05-23 22:30:00+02:00,-272.479,2021-05-23 22:15:00,74.85,68.17,72.07,31.67,8,2021-05-23,2021,0,-36.5,-0.0,5810.100000000014
2021-05-23,13718,2021-05-23 22:45:00+02:00,-278.546,2021-05-23 22:30:00,74.85,70.11,72.07,5.78,9,2021-05-23,2021,0,-64.33,-0.0,5810.100000000014
2021-05-23,13719,2021-05-23 23:00:00+02:00,-429.344,2021-05-23 22:45:00,74.85,42.54,72.07,0.45,10,2021-05-23,2021,0,-42.089999999999996,-0.0,5810.100000000014
2021-05-23,13720,2021-05-23 23:15:00+02:00,-588.472,2021-05-23 23:00:00,61.58,70.24,53.31,16.96,11,2021-05-23,2021,-1,-53.279999999999994,53.279999999999994,5863.380000000014
2021-05-23,13721,2021-05-23 23:30:00+02:00,-258.589,2021-05-23 23:15:00,61.58,41.55,53.31,10.96,12,2021-05-23,2021,-1,-30.589999999999996,30.589999999999996,5893.970000000014
2021-05-23,13722,2021-05-23 23:45:00+02:00,-217.889,2021-05-23 23:30:00,61.58,43.96,53.31,-4.08,13,2021-05-23,2021,-1,-48.04,48.04,5942.010000000014
2021-05-23,13723,2021-05-23 00:00:00+02:00,-233.696,2021-05-23 23:45:00,61.58,24.84,53.31,-2.68,14,2021-05-23,2021,-1,-27.52,27.52,5969.530000000014
2021-05-24,13806,2021-05-24 20:45:00+02:00,52.519,2021-05-24 20:30:00,70.71,80.44,72.77,118.16,1,2021-05-24,2021,0,37.72,0.0,5969.530000000014
2021-05-24,13807,2021-05-24 21:00:00+02:00,-88.707,2021-05-24 20:45:00,70.71,77.3,72.77,69.91,2,2021-05-24,2021,0,-7.390000000000001,-0.0,5969.530000000014
2021-05-24,13808,2021-05-24 21:15:00+02:00,-57.062,2021-05-24 21:00:00,62.92,81.6,73.97,-21.56,3,2021-05-24,2021,-1,-103.16,103.16,6072.690000000014
2021-05-24,13809,2021-05-24 21:30:00+02:00,-225.849,2021-05-24 21:15:00,62.92,72.26,73.97,30.07,4,2021-05-24,2021,-1,-42.190000000000005,42.190000000000005,6114.880000000014
2021-05-24,13810,2021-05-24 21:45:00+02:00,4.864,2021-05-24 21:30:00,62.92,70.53,73.97,69.26,5,2021-05-24,2021,0,-1.269999999999996,-0.0,6114.880000000014
2021-05-24,13811,2021-05-24 22:00:00+02:00,315.849,2021-05-24 21:45:00,62.92,69.43,73.97,75.65,6,2021-05-24,2021,0,6.219999999999999,0.0,6114.880000000014
2021-05-24,13812,2021-05-24 22:15:00+02:00,572.556,2021-05-24 22:00:00,62.03,81.64,73.93,103.47,7,2021-05-24,2021,0,21.83,0.0,6114.880000000014
2021-05-24,13813,2021-05-24 22:30:00+02:00,570.863,2021-05-24 22:15:00,62.03,71.09,73.93,95.66,8,2021-05-24,2021,0,24.569999999999993,0.0,6114.880000000014
2021-05-24,13814,2021-05-24 22:45:00+02:00,65.546,2021-05-24 22:30:00,62.03,74.85,73.93,75.96,9,2021-05-24,2021,0,1.1099999999999994,0.0,6114.880000000014
2021-05-24,13815,2021-05-24 23:00:00+02:00,-97.268,2021-05-24 22:45:00,62.03,63.26,73.93,-7.35,10,2021-05-24,2021,0,-70.61,-0.0,6114.880000000014
2021-05-24,13816,2021-05-24 23:15:00+02:00,-338.075,2021-05-24 23:00:00,53.55,78.44,66.2,16.15,11,2021-05-24,2021,-1,-62.29,62.29,6177.170000000014
2021-05-24,13817,2021-05-24 23:30:00+02:00,-149.69,2021-05-24 23:15:00,53.55,63.79,66.2,-5.29,12,2021-05-24,2021,-1,-69.08,69.08,6246.250000000014
